Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price
1,0,Cranial Plating,Commander 2016,249,Mint,English,,,,,,,,$0.00
1,0,Crash of Rhino Beetles,Commander 2018,29,Mint,English,,,,,,,,$0.00
1,0,Crash Through,Hour of Devastation,88,Mint,English,,,,,,,,$0.00
1,0,Crash Through,Core Set 2019,133,Mint,English,,,,,,,,$0.00
1,0,Crashing Footfalls,Modern Horizons,160,Near Mint,English,,,,,,,,$0.00
1,0,Crashing Tide,Rivals of Ixalan,34,Mint,English,,,,,,,,$0.00
2,2,Crater Elemental,Dragons of Tarkir,132,Near Mint,English,,,,,,,,$0.00
1,0,Crater Hellion,Commander 2013,104,Near Mint,English,,,,,,,,$0.00
2,1,Crater's Claws,Khans of Tarkir,106,Near Mint,English,,,,,,,,$0.00
1,0,Craven Hulk,Kaldheim,127,Mint,English,,,,,,,,$0.00
1,0,Creative Technique,Commander 2021,49,Mint,English,,,,,,,,$0.00
1,0,Credit Voucher,Mercadian Masques,289,Mint,English,,,,,,,,$0.00
1,0,Creeperhulk,Commander 2014,42,Mint,English,,,,,,,,$0.00
1,0,Creeping Corrosion,Mirrodin Besieged,78,Near Mint,English,,,,,,,,$0.00
1,0,Creeping Dread,Shadows over Innistrad,104,Mint,English,,,,,,,,$0.00
1,0,Creeping Mold,Mirrodin,117,Near Mint,English,,,,,,,,$0.00
2,0,Creeping Renaissance,Commander 2018,137,Mint,English,,,,,,,,$0.00
1,0,Cremate,Return to Ravnica,59,Mint,English,,,,,,,,$0.00
1,0,Crested Herdcaller,Rivals of Ixalan,126,Mint,English,,,,,,,,$0.00
2,0,Crib Swap,Commander 2018,65,Mint,English,,,,,,,,$0.00
2,0,Crimson Fleet Commodore,Commander Legends,171,Mint,English,,,,,,,,$0.00
1,0,Crimson Mage,Masters 25,127,Mint,English,,,,,,,,$0.00
1,0,Crippling Blight,Magic 2015 Core Set,92,Mint,English,,,,,,,,$0.00
1,0,Crippling Chill,Khans of Tarkir,35,Near Mint,English,,,,,,,,$0.00
1,0,Crippling Fatigue,Torment,58,Mint,English,,,,,,,,$0.00
1,0,Crocanura,Gatecrash,116,Near Mint,English,,,,,,,,$0.00
1,0,Crocodile of the Crossing,Amonkhet,162,Near Mint,English,,,,,,,,$0.00
4,0,Crook of Condemnation,Hour of Devastation,159,Mint,English,,,,,,,,$0.00
2,0,Crop Rotation,Commander 2020,169,Mint,English,,,,,,,,$0.00
1,0,Crosis's Catacombs,Planeshift,136,Near Mint,English,,,,,,,,$0.00
1,0,Crosstown Courier,Return to Ravnica,34,Mint,English,,,,,,,,$0.00
1,0,Crossway Vampire,Innistrad,135,Near Mint,English,,,,,,,,$0.00
1,0,Crosswinds,Urza's Saga,246,Mint,English,,,,,,,,$0.00
1,0,Crovax the Cursed,Stronghold,5,Mint,English,,,,,,,,$0.00
1,0,Crow of Dark Tidings,Commander Legends,115,Mint,English,,,,,,,,$0.00
1,0,Crown of Doom,Commander 2014,55,Mint,English,,,,,,,,$0.00
1,0,Crown of Flames,Invasion,142,Played,English,,,,,,,,$0.00
1,0,Crown of Fury,Onslaught,196,Mint,English,,,,,,,,$0.00
1,0,Crown of Skemfar,Kaldheim Commander,13,Mint,English,,,,,,,,$0.00
1,0,Crown of the Ages,Ice Age,290,Good (Lightly Played),English,,,,,,,,$0.00
1,0,Crown-Hunter Hireling,Conspiracy: Take the Crown,50,Near Mint,English,,,,,,,,$0.00
1,0,Crowned Ceratok,Iconic Masters,158,Mint,English,,,,,,,,$0.00
1,0,Crowned Ceratok,Gatecrash,117,Mint,English,,,,,,,,$0.00
1,0,Crucible of Fire,Iconic Masters,122,Mint,English,,,,,,,,$0.00
3,0,Cruel Celebrant,War of the Spark,188,Mint,English,,,,,,,,$0.00
1,0,Cruel Feeding,Journey into Nyx,64,Mint,English,,,,,,,,$0.00
1,0,Cruel Finality,Aether Revolt,54,Mint,English,,,,,,,,$0.00
1,0,Cruel Sadist,Magic 2015 Core Set,93,Mint,English,,,,,,,,$0.00
1,0,Cruel Ultimatum,Modern Masters 2017 Edition,158,Near Mint,English,,,,,,,,$0.00
3,0,Crumbling Necropolis,Archenemy: Nicol Bolas,92,Mint,English,,,,,,,,$0.00
1,0,Crumbling Necropolis,Commander 2017,244,Near Mint,English,,,,,,,,$0.00
4,0,Crumbling Vestige,Oath of the Gatewatch,170,Mint,English,,,,,,,,$0.00
1,0,Crusader of Odric,Magic 2013,10,Mint,English,,,,,,,,$0.00
1,0,Crush Contraband,Zendikar Rising Commander,13,Mint,English,,,,,,,,$0.00
1,0,Crush Underfoot,Modern Masters,109,Mint,English,,,,,,,,$0.00
1,0,Crushing Canopy,Guilds of Ravnica,126,Mint,English,,,,,,,,$0.00
1,0,Crushing Vines,Commander 2017,146,Mint,English,,,,,,,,$0.00
2,0,Crux of Fate,Fate Reforged,65,Near Mint,English,,,,,,,,$0.00
1,0,Cry of the Carnarium,Ravnica Allegiance,70,Near Mint,English,,,,,,,,$0.00
1,0,Crypsis,Born of the Gods,34,Mint,English,,,,,,,,$0.00
1,0,Crypt Angel,Invasion,97,Mint,English,,,,,,promo,,$0.00
1,0,Crypt Champion,Dissension,40,Near Mint,English,,,,,,,,$0.00
1,0,Crypt Ghast,Gatecrash,61,Near Mint,English,,,,,,,,$0.00
1,0,Crypt Incursion,Dragon's Maze,23,Mint,English,,,,,,,,$0.00
1,0,Crypt Rats,Modern Horizons,84,Near Mint,English,,,,,,,,$0.00
1,0,Crypt Ripper,Zendikar,85,Mint,English,,,,,,,,$0.00
1,0,Crypt Sliver,Legions,63,Mint,English,,,,,,,,$0.00
1,0,Cryptic Annelid,Future Sight,34,Near Mint,English,,,,,,,,$0.00
1,1,Cryptic Caves,Zendikar Rising Commander,125,Mint,English,,,,,,,,$0.00
1,0,Cryptic Caves,Kaldheim Commander,109,Mint,English,,,,,,,,$0.00
1,0,Cryptic Caves,Core Set 2020,244,Mint,English,,,,,,,,$0.00
1,0,Cryptic Cruiser,Battle for Zendikar,56,Mint,English,,,,,,,,$0.00
1,0,Cryptic Trilobite,Commander 2020,21,Mint,English,,,,,,,,$0.00
1,0,Cryptolith Fragment,Eldritch Moon,193,Mint,English,,,,,,,,$0.00
1,0,Crystal Ball,Commander 2018,201,Near Mint,English,,,,,,,,$0.00
1,1,Crystal Ball,Commander 2018,201,Mint,English,,,,,,,,$0.00
1,0,Crystal Ball,Magic 2011,203,Mint,English,,,,,,,,$0.00
2,0,Crystal Ball,Magic 2011,203,Near Mint,English,,,,,,,,$0.00
1,0,Crystal Chimes,Urza's Saga,292,Near Mint,English,,,,,,,,$0.00
1,0,Crystal Shard,Mirrodin,159,Near Mint,English,,,,,,,,$0.00
1,0,Crystal Slipper,Throne of Eldraine,119,Mint,English,,,,,,,,$0.00
1,0,Crystalline Resonance,Commander 2020,31,Mint,English,,,,,,,,$0.00
1,0,Culling Dais,Battlebond,233,Mint,English,,,,,,,,$0.00
1,0,Culling Drone,Battle for Zendikar,91,Mint,English,,,,,,,,$0.00
1,0,Cult Guildmage,Ravnica Allegiance,164,Mint,English,,,,,,,,$0.00
1,0,Cultivate,Commander 2013,139,Mint,English,,,,,,,,$0.00
1,0,Cultivate,Archenemy: Nicol Bolas,62,Mint,English,,,,,,,,$0.00
2,0,Cultivate,Commander 2018,138,Mint,English,,,,,,,,$0.00
3,0,Cultivate,Commander 2019,159,Near Mint,English,,,,,,,,$0.00
4,0,Cultivate,Commander 2019,159,Mint,English,,,,,,,,$0.00
1,0,Cultivate,Commander 2020,170,Mint,English,,,,,,,,$0.00
1,1,Cultivate,Commander Legends,424,Mint,English,,,,,,,,$0.00
1,0,Cultivator Drone,Oath of the Gatewatch,42,Mint,English,,,,,,,,$0.00
1,0,Cultivator of Blades,Kaldheim Commander,55,Mint,English,,,,,,,,$0.00
2,0,Cultivator's Caravan,Kaladesh,203,Mint,English,,,,,,,,$0.00
1,0,Cultivator's Caravan,Kaladesh,203,Near Mint,English,,,,,,,,$0.00
1,0,Cunning Bandit,Betrayers of Kamigawa,99,Mint,English,,,,,,,,$0.00
1,0,Cunning Evasion,Modern Horizons,45,Mint,English,,,,,,,,$0.00
1,0,Cunning Geysermage,Zendikar Rising,55,Mint,English,,,,,,,,$0.00
1,0,Cunning Nightbonder,Ikoria: Lair of Behemoths,219,Mint,English,,,,,,,,$0.00
1,0,Cunning Rhetoric,Commander 2021,38,Mint,English,,,,,,,,$0.00
1,0,Cuombajj Witches,Chronicles,3,Near Mint,English,,,,,,,,$0.00
1,0,Cuombajj Witches,Commander Legends,116,Mint,English,,,,,,,,$0.00
1,0,Curate,Strixhaven: School of Mages,40,Mint,English,foil,,,,,,,$0.00
1,0,Curator of Mysteries,Commander 2020,109,Mint,English,,,,,,,,$0.00
1,0,Curator of Mysteries,Amonkhet,49,Mint,English,,,,,,,,$0.00
2,0,Curator of Mysteries,Amonkhet,49,Mint,English,foil,,,,,,,$0.00
2,0,Curator's Ward,Dominaria,49,Near Mint,English,,,,,,,,$0.00
1,0,Curfew,Urza's Saga,68,Mint,English,,,,,,,,$0.00
1,0,Curiosity,Masters 25,52,Mint,English,,,,,,,,$0.00
1,0,Curiosity Crafter,Commander 2021,24,Mint,English,,,,,,,,$0.00
2,0,Curious Herd,Commander 2020,59,Mint,English,,,,,,,,$0.00
1,0,Curious Homunculus,Eldritch Moon,54,Mint,English,,,,,,,,$0.00
2,0,Curse of Chaos,Commander 2013,105,Mint,English,,,,,,,,$0.00
1,0,Curse of Disturbance,Commander 2021,138,Mint,English,,,,,,,,$0.00
1,0,Curse of Fool's Wisdom,Commander 2019,16,Mint,English,,,,,,,,$0.00
1,0,Curse of Inertia,Commander 2013,36,Near Mint,English,,,,,,,,$0.00
1,0,Curse of Misfortunes,Dark Ascension,56,Near Mint,English,,,,,,,,$0.00
1,0,Curse of Oblivion,Innistrad,95,Mint,English,,,,,,,,$0.00
1,0,Curse of Predation,Commander 2013,140,Mint,English,,,,,,,,$0.00
1,0,Curse of Shallow Graves,Commander 2013,71,Mint,English,,,,,,,,$0.00
1,0,Curse of the Forsaken,Commander 2013,8,Mint,English,,,,,,,,$0.00
1,0,Curse of the Nightly Hunt,Innistrad,137,Mint,English,,,,,,,,$0.00
1,0,Curse of the Swine,Kaldheim Commander,37,Mint,English,,,,,,,,$0.00
1,0,Curse of the Swine,Commander 2021,118,Mint,English,,,,,,,,$0.00
1,0,Curse of the Swine,Theros,46,Mint,English,,,,,,,,$0.00
1,0,Curse of Thirst,Dark Ascension,57,Mint,English,,,,,,,,$0.00
1,0,Curse of Verbosity,Commander 2017,9,Mint,English,,,,,,,,$0.00
2,0,Cursebreak,Avacyn Restored,14,Mint,English,,,,,,,,$0.00
1,0,Cursed Minotaur,Amonkhet,85,Mint,English,,,,,,,,$0.00
1,0,Cursed Mirror,Commander 2021,50,Mint,English,,,,,,,,$0.00
2,1,Cursed Rack,Fourth Edition,330,Mint,English,,,,,,,,$0.00
1,0,Curtain of Light,Saviors of Kamigawa,6,Mint,English,,,,,,,,$0.00
1,0,Custodi Soulcaller,Conspiracy: Take the Crown,15,Mint,English,,,,,,,,$0.00
1,0,Custody Battle,Onslaught,197,Mint,English,,,,,,,,$0.00
1,0,Customs Depot,Mercadian Masques,71,Mint,English,,,,,,,,$0.00
1,0,Cut the Earthly Bond,Saviors of Kamigawa,32,Near Mint,English,,,,,,,,$0.00
1,0,Cutthroat Maneuver,Theros,82,Mint,English,,,,,,,,$0.00
1,0,Cyclical Evolution,Future Sight,125,Mint,English,,,,,,,,$0.00
1,0,Cyclone Summoner,Kaldheim,52,Mint,English,,,,,,,,$0.00
1,0,Cyclonic Rift,Modern Masters 2017 Edition,35,Mint,English,,,,,,,,$0.00
2,0,Cyclops Gladiator,Magic 2011,131,Near Mint,English,,,,,,,,$0.00
1,0,Cystbearer,Scars of Mirrodin,117,Mint,English,,,,,,,,$0.00
1,0,Cytoplast Root-Kin,Ravnica Allegiance Guild Kit,110,Mint,English,,,,,,,,$0.00
1,0,Daemogoth Woe-Eater,Strixhaven: School of Mages,175,Mint,English,,,,,,,,$0.00
1,0,Dagger Caster,Ravnica Allegiance,97,Near Mint,English,,,,,,,,$0.00
1,0,Dagger of the Worthy,Hour of Devastation,160,Mint,English,,,,,,,,$0.00
1,0,Daggerback Basilisk,Battlebond,194,Mint,English,,,,,,,,$0.00
1,0,Daggerdrome Imp,Battlebond,140,Mint,English,,,,,,,,$0.00
1,0,Daghatar the Adamant,Fate Reforged,9,Mint,English,,,,,,,,$0.00
1,0,"Dalakos, Crafter of Wonders",Theros Beyond Death,212,Mint,English,,,,,,,,$0.00
1,0,"Damia, Sage of Stone",Commander Anthology Volume II,2,Near Mint,English,foil,,,,,,,$0.00
1,0,Damnable Pact,Commander 2021,139,Mint,English,,,,,,,,$0.00
1,0,Dampen Thought,Modern Masters,39,Near Mint,English,,,,,,,,$0.00
1,0,Damping Matrix,Modern Masters 2017 Edition,218,Mint,English,,,,,,,,$0.00
1,0,Damping Sphere,Dominaria,213,Mint,English,,,,,,,,$0.00
1,0,Dance with Devils,Shadows over Innistrad,150,Mint,English,,,,,,,,$0.00
1,0,Dandân,Chronicles,18,Near Mint,English,,,,,,,,$0.00
1,0,Dangerous Wager,Avacyn Restored,131,Mint,English,,,,,,,,$0.00
1,0,"Danitha Capashen, Paragon",Commander Legends,370,Mint,English,,,,,,,,$0.00
1,0,"Danitha Capashen, Paragon",Dominaria,12,Mint,English,,,,,,,,$0.00
1,0,Daredevil Dragster,Aether Revolt,149,Near Mint,English,,,,,,,,$0.00
1,0,Daredevil Dragster,Aether Revolt,149,Mint,English,,,,,,,,$0.00
1,0,"Daretti, Scrap Savant",Commander Anthology Volume II,4,Mint,English,,,,,,,,$0.00
1,1,"Daretti, Scrap Savant",Commander 2021,164,Mint,English,,,,,,,,$0.00
1,0,"Dargo, the Shipwrecker",Commander Legends,172,Mint,English,,,,,,,,$0.00
1,0,Darigaaz Reincarnated,Dominaria,193,Near Mint,English,,,,,,,,$0.00
1,0,Darigaaz's Caldera,Planeshift,137,Mint,English,,,,,,,,$0.00
1,0,Daring Apprentice,Ninth Edition,72,Near Mint,English,,,,,,,,$0.00
1,0,Daring Archaeologist,Dominaria,13,Near Mint,English,,,,,,,,$0.00
1,0,Daring Archaeologist,Dominaria,13,Mint,English,,,,,,,,$0.00
1,0,Daring Demolition,Aether Revolt,55,Mint,English,,,,,,,,$0.00
1,0,Daring Fiendbonder,Commander 2020,41,Mint,English,,,,,,,,$0.00
1,0,Daring Saboteur,Commander Legends,64,Mint,English,,,,,,,,$0.00
1,0,Daring Thief,Journey into Nyx,36,Near Mint,English,,,,,,,,$0.00
1,0,Dark Banishing,Mirage,13,Good (Lightly Played),English,,,,,,,,$0.00
1,0,Dark Bargain,Dominaria,83,Mint,English,,,,,,,,$0.00
1,0,Dark Dabbling,Magic Origins,89,Near Mint,English,,,,,,,,$0.00
1,0,Dark Dabbling,Magic Origins,89,Near Mint,English,,,,,,,,$0.00
1,0,Dark Dabbling,Magic Origins,89,Mint,English,,,,,,,,$0.00
1,0,Dark Favor,Magic 2014 Core Set,92,Mint,English,,,,,,,,$0.00
1,0,Dark Hatchling,Urza's Saga,126,Good (Lightly Played),English,,,,,,,,$0.00
1,0,Dark Impostor,Commander 2017,109,Mint,English,,,,,,,,$0.00
1,0,Dark Inquiry,Rivals of Ixalan,65,Mint,English,,,,,,,,$0.00
1,0,Dark Intimations,Aether Revolt,128,Near Mint,English,,,,,,,,$0.00
1,0,Dark Privilege,Visions,6,Mint,English,,,,,,,,$0.00
2,0,Dark Prophecy,Magic 2014 Core Set,93,Mint,English,,,,,,,,$0.00
1,0,Dark Ritual,Strixhaven Mystical Archive,26,Mint,English,,,,,,,,$0.00
1,0,Dark Ritual,Revised Edition,7,Mint,English,,,,,,,,$0.00
1,0,Dark Salvation,Eldritch Moon,87,Good (Lightly Played),English,,,,,,,,$0.00
1,0,Dark Suspicions,Planeshift,40,Near Mint,English,,,,,,,,$0.00
1,0,Dark Withering,Commander 2019,110,Mint,English,,,,,,,,$0.00
1,0,Darkblade Agent,Guilds of Ravnica,164,Mint,English,,,,,,,,$0.00
1,0,Darkbore Pathway // Slitherbore Pathway,Kaldheim,254,Mint,English,,,,altered,,,,$0.00
1,0,Darklit Gargoyle,Conflux,7,Mint,English,,,,,,,,$0.00
1,0,Darksteel Axe,Iconic Masters,214,Mint,English,,,,,,,,$0.00
1,0,Darksteel Citadel,Commander 2018,241,Mint,English,,,,,,,,$0.00
1,0,Darksteel Citadel,Commander 2021,285,Mint,English,,,,,,,,$0.00
1,0,Darksteel Citadel,Darksteel,164,Mint,English,,,,,,,,$0.00
1,0,Darksteel Gargoyle,Darksteel,111,Near Mint,English,,,,,,,,$0.00
1,0,Darksteel Ingot,Commander 2013,241,Mint,English,,,,,,,,$0.00
1,0,Darksteel Ingot,Commander Anthology Volume II,184,Mint,English,,,,,,,,$0.00
1,0,Darksteel Juggernaut,Commander 2018,202,Mint,English,,,,,,,,$0.00
1,0,Darksteel Mutation,Commander 2013,9,Near Mint,English,,,,,,,,$0.00
1,0,Darksteel Mutation,Commander 2013,9,Mint,English,,,,,,,,$0.00
1,0,Darksteel Mutation,Commander 2021,87,Mint,English,,,,,,,,$0.00
1,0,Darksteel Myr,Scars of Mirrodin,151,Mint,English,,,,,,,,$0.00
1,0,Darksteel Myr,Scars of Mirrodin,151,Near Mint,English,,,,,,,,$0.00
1,0,Darksteel Pendant,Darksteel,113,Near Mint,English,,,,,,,,$0.00
1,0,Darksteel Sentinel,Scars of Mirrodin,152,Mint,English,,,,,,,,$0.00
1,0,Darkthicket Wolf,Innistrad,175,Mint,English,,,,,,,,$0.00
1,0,Darkwatch Elves,Urza's Legacy,99,Near Mint,English,,,,,,,,$0.00
1,0,Darkwater Catacombs,Commander 2019,238,Near Mint,English,,,,,,,,$0.00
1,0,Darkwater Catacombs,Commander 2019,238,Mint,English,,,,,,,,$0.00
1,0,Darkwater Catacombs,Commander 2020,265,Mint,English,,,,,,,,$0.00
2,0,Darkwater Catacombs,Odyssey,319,Near Mint,English,,,,,,,,$0.00
1,0,Darting Merfolk,Mercadian Masques,72,Mint,English,,,,,,,,$0.00
1,0,Daru Sanctifier,Legions,9,Mint,English,,,,,,,,$0.00
2,0,Daru Warchief,Scourge,6,Near Mint,English,,,,,,,,$0.00
1,0,Dauntless Bodyguard,Dominaria,14,Mint,English,,,,,,,,$0.00
1,0,Dauntless River Marshal,Magic 2015 Core Set,8,Mint,English,,,,,,,,$0.00
1,0,Dauntless Survivor,Zendikar Rising,184,Mint,English,,,,,,,,$0.00
1,0,Dauntless Unity,Zendikar Rising,9,Mint,English,,,,,,,,$0.00
1,0,Dauthi Cutthroat,Exodus,57,Near Mint,English,,,,,,,,$0.00
1,0,Dauthi Embrace,Tempest,14,Near Mint,English,,,,,,,,$0.00
1,0,Dauthi Mindripper,Tempest,19,Mint,English,,,,,,,,$0.00
1,0,Dauthi Slayer,"Time Spiral ""Timeshifted""",41,Near Mint,English,,,,,,,,$0.00
1,0,"Davriel, Rogue Shadowmage",War of the Spark,83,Near Mint,English,,,,,,,,$0.00
1,0,Dawn Charm,Planar Chaos,4,Mint,English,,,,,,,,$0.00
1,0,Dawn Evangel,Theros Beyond Death,8,Mint,English,,,,,,,,$0.00
1,0,Dawn of Hope,Guilds of Ravnica,8,Near Mint,English,,,,,,,,$0.00
1,0,Dawn to Dusk,Commander 2015,66,Mint,English,,,,,,,,$0.00
1,0,Dawn's Reflection,Commander 2018,139,Near Mint,English,,,,,,,,$0.00
1,0,Dawn's Reflection,Commander 2018,139,Mint,English,,,,,,,,$0.00
1,0,Dawnbringer Charioteers,Journey into Nyx,6,Mint,English,,,,,,,,$0.00
1,0,Dawnglade Regent,Commander Legends,222,Mint,English,,,,,,,,$0.00
1,0,Dawntreader Elk,Dark Ascension,111,Mint,English,,,,,,,,$0.00
2,1,Daxos of Meletis,Commander 2018,173,Near Mint,English,,,,,,,,$0.00
1,1,Daxos of Meletis,Theros,191,Near Mint,English,,,,,,,,$0.00
1,0,Daxos the Returned,Commander 2015,43,Near Mint,English,,,,,,,,$0.00
2,0,"Daxos, Blessed by the Sun",Theros Beyond Death,9,Mint,English,,,,altered,,,,$0.00
1,0,Day of the Dragons,Kaldheim Commander,38,Mint,English,,,,,,,,$0.00
1,0,Daybreak Chimera,Theros Beyond Death,10,Mint,English,,,,,,,,$0.00
1,0,Dazzling Lights,Guilds of Ravnica,34,Mint,English,,,,,,,,$0.00
1,0,Dazzling Reflection,Oath of the Gatewatch,17,Mint,English,,,,,,,,$0.00
1,0,Dazzling Sphinx,Commander 2021,25,Mint,English,,,,,,,,$0.00
1,0,Dead // Gone,Planar Chaos,113,Mint,English,,,,,,,,$0.00
1,0,Dead Drop,Khans of Tarkir,67,Mint,English,,,,,,,,$0.00
1,0,Dead Revels,Ravnica Allegiance,71,Near Mint,English,,,,,,,,$0.00
1,0,Dead Weight,Guilds of Ravnica,67,Mint,English,,,,,,,,$0.00
1,0,Deadbridge Chant,Commander 2020,207,Mint,English,,,,,,,,$0.00
2,2,Deadbridge Goliath,Return to Ravnica,120,Near Mint,English,,,,,,,,$0.00
2,0,Deadeye Harpooner,Aether Revolt,15,Mint,English,,,,,,,,$0.00
1,0,Deadeye Navigator,Avacyn Restored,47,Near Mint,English,,,,,,,,$0.00
1,0,Deadeye Rig-Hauler,Rivals of Ixalan,36,Mint,English,,,,,,,,$0.00
1,0,Deadeye Tormentor,Ixalan,98,Mint,English,,,,,,,,$0.00
1,0,Deadly Alliance,Zendikar Rising,96,Mint,English,,,,,,,,$0.00
1,0,Deadly Brew,Strixhaven: School of Mages,176,Mint,English,,,,,,,,$0.00
1,0,Deadly Designs,Conspiracy: Take the Crown,42,Mint,English,,,,,,,,$0.00
1,0,Deadly Recluse,Magic 2013,165,Mint,English,,,,,,,,$0.00
1,0,Deadly Recluse,Magic 2014 Core Set,168,Mint,English,,,,,,,,$0.00
1,0,Deadly Rollick,Commander 2020,42,Mint,English,,,,,,,,$0.00
1,0,Deadly Tempest,Commander 2020,131,Mint,English,,,,,,,,$0.00
1,0,Deadly Tempest,Commander 2021,140,Mint,English,,,,,,,,$0.00
1,0,Deadly Visit,Guilds of Ravnica,68,Mint,English,,,,,,,,$0.00
1,0,Deadwood Treefolk,Commander 2013,141,Mint,English,,,,,,,,$0.00
3,1,Deafening Clarion,Guilds of Ravnica,165,Mint,English,,,,,,,,$0.00
1,0,Deafening Silence,Throne of Eldraine,10,Near Mint,English,,,,,,,,$0.00
1,0,Dearly Departed,Commander 2020,84,Mint,English,,,,,,,,$0.00
2,1,Dearly Departed,Innistrad,9,Near Mint,English,,,,,,,,$0.00
1,0,Death Baron,Core Set 2019,90,Mint,English,,,,,,,,$0.00
1,0,Death Denied,Modern Masters,77,Near Mint,English,,,,,,,,$0.00
1,0,Death Denied,Saviors of Kamigawa,63,Mint,English,,,,,,,,$0.00
1,0,Death Match,Onslaught,136,Near Mint,English,,,,,,,,$0.00
1,0,Death Pit Offering,Nemesis,56,Near Mint,English,,,,,,,,$0.00
1,0,Death Pits of Rath,Tempest,21,Near Mint,English,,,,,,,,$0.00
1,0,Death Rattle,Future Sight,82,Mint,English,,,,,,,,$0.00
1,0,Death Ward,Fifth Edition,301,Mint,English,,,,,,,,$0.00
1,0,Death Wind,Dragons of Tarkir,95,Mint,English,,,,,,,,$0.00
1,0,Death Wish,Judgment,64,Near Mint,English,,,,,,,,$0.00
1,0,Death's Approach,Gatecrash,62,Mint,English,,,,,,,,$0.00
1,0,Death's Duet,Exodus,60,Mint,English,,,,,,,,$0.00
1,0,Death's-Head Buzzard,Masters 25,84,Mint,English,,,,,,,,$0.00
1,0,Deathbellow Raider,Theros,117,Mint,English,,,,,,,,$0.00
1,0,Deathbloom Thallid,Dominaria,84,Mint,English,,,,,,,,$0.00
1,0,Deathbringer Liege,Commander 2021,214,Mint,English,,,,,,,,$0.00
1,0,Deathbringer Regent,Archenemy: Nicol Bolas,32,Mint,English,,,,,,,,$0.00
1,0,Deathbringer Regent,Commander 2017,110,Mint,English,,,,,,,,$0.00
1,1,Deathbringer Regent,Commander 2021,141,Mint,English,,,,,,,,$0.00
1,0,Deathbringer Thoctar,Commander 2013,184,Near Mint,English,,,,,,,,$0.00
1,0,Deathbringer Thoctar,Commander 2013,184,Mint,English,,,,,,,,$0.00
1,0,Deathcult Rogue,Gatecrash,218,Near Mint,English,,,,,,,,$0.00
1,0,Deathcult Rogue,Gatecrash,218,Mint,English,,,,,,,,$0.00
1,0,Deathforge Shaman,Conspiracy,141,Mint,English,,,,,,,,$0.00
3,0,Deathgreeter,Shards of Alara,71,Mint,English,,,,,,,,$0.00
1,0,Deathgrip,Fourth Edition,14,Mint,English,,,,,,,,$0.00
1,0,Deathknell Berserker,Kaldheim,83,Mint,English,,,,,,,,$0.00
1,0,Deathless Ancient,Ixalan,100,Mint,English,,,,,,,,$0.00
1,0,Deathless Knight,Throne of Eldraine,208,Mint,English,,,,,,,,$0.00
1,1,Deathmist Raptor,Commander 2019,160,Near Mint,English,,,,,,,,$0.00
1,0,Deathmist Raptor,Commander 2019,160,Mint,English,,,,,,,,$0.00
1,0,Deathpact Angel,"",,Near Mint,English,,,,,,,,$0.00
1,0,Deathreap Ritual,Commander 2018,174,Mint,English,,,,,,,,$0.00
1,0,Deathspore Thallid,Time Spiral,102,Mint,English,,,,,,,,$0.00
1,0,Deathsprout,Commander 2020,208,Mint,English,,,,,,,,$0.00
3,0,Deathsprout,War of the Spark,189,Mint,English,,,,,,,,$0.00
1,0,Debtors' Knell,Commander 2021,215,Mint,English,,,,,,,,$0.00
1,0,Deceiver Exarch,New Phyrexia,33,Near Mint,English,,,,,,,,$0.00
1,0,Decimate,Commander 2018,175,Mint,English,,,,,,,,$0.00
1,0,Decimator Beetle,Amonkhet,197,Mint,English,,,,,,,,$0.00
1,0,Decimator Web,Mirrodin Besieged,105,Mint,English,,,,,,,,$0.00
1,0,Decisive Denial,Strixhaven: School of Mages,177,Mint,English,,,,,,,,$0.00
1,0,Declare Dominance,Core Set 2019,175,Mint,English,,,,,,,,$0.00
1,0,Decoction Module,Kaladesh,205,Mint,English,,,,,,,,$0.00
1,0,Decompose,Duel Decks: Sorin vs. Tibalt,20,Near Mint,English,,,,,,,,$0.00
1,0,Deconstruct,Mirrodin,118,Mint,English,,,,,,,,$0.00
2,1,Decoy Gambit,Commander 2020,32,Mint,English,,,,,,,,$0.00
1,0,Decree of Annihilation,Scourge,85,Mint,English,,,,,,,,$0.00
1,0,Decree of Justice,Masters 25,11,Mint,English,,,,,,,,$0.00
1,0,Decree of Justice,Commander 2020,85,Mint,English,,,,,,,,$0.00
1,0,Decree of Silence,Scourge,32,Near Mint,English,,,,,,,,$0.00
1,0,"Deekah, Fractal Theorist",Commander 2021,26,Mint,English,,,,,,,,$0.00
1,0,Deem Worthy,Amonkhet,127,Mint,English,,,,,,,,$0.00
2,0,Deep Analysis,Commander 2019,83,Mint,English,,,,,,,,$0.00
1,0,Deep Freeze,Dominaria,50,Mint,English,,,,,,,,$0.00
1,0,Deep Reconnaissance,Odyssey,236,Mint,English,,,,,,,,$0.00
1,0,Deep-Slumber Titan,Shadowmoor,89,Near Mint,English,,,,,,,,$0.00
1,0,Deepcavern Imp,Future Sight,83,Mint,English,,,,,,,,$0.00
1,0,Deepfathom Skulker,Oath of the Gatewatch,43,Near Mint,English,,,,,,,,$0.00
1,0,Deepfire Elemental,Coldsnap,127,Mint,English,,,,,,,,$0.00
1,0,Deepglow Skate,Double Masters,48,Mint,English,,,,,,,,$0.00
